Order ID,Product Name,Quantity Ordered,Price Each,Order Date,Purchase Address
8789,ThinkPad Laptop,3,999.99,2020-08-03 00:28:31,277 New York City NY
8790,20in Monitor,1,109.99,2020-04-26 10:30:52,951 New York City NY
8791,LG Dryer,1,600.0,2020-05-13 18:10:49,697 San Francisco CA
8792,27in FHD Monitor,2,149.99,2020-06-21 00:32:41,420 New York City NY
8793,Wired Headphones,1,11.99,2020-04-20 20:31:50,180 Atlanta GA
8794,USB-C Charging Cable,2,11.99,2020-04-23 14:07:24,734 New York City NY
8795,Vareebadd Phone,1,400.0,2020-01-26 02:52:04,408 New York City NY
8796,20in Monitor,1,109.99,2020-04-25 21:49:12,322 New York City NY
8797,iPhone,4,700.0,2020-07-18 06:42:15,807 New York City NY
8798,LG Dryer,4,600.0,2020-08-05 05:39:25,743 Boston MA
8799,Vareebadd Phone,1,400.0,2020-07-30 18:07:41,357 Los Angeles CA
8800,Wired Headphones,4,11.99,2020-05-14 19:20:18,648 Los Angeles CA
8801,20in Monitor,4,109.99,2020-12-04 23:25:35,898 New York City NY
8802,Macbook Pro Laptop,1,1700.0,2020-10-05 11:10:50,130 Atlanta GA
8803,AAA Batteries (4-pack),2,3.99,2020-11-14 01:25:07,908 New York City NY
8804,USB-C Charging Cable,3,11.99,2020-01-05 14:04:37,341 Los Angeles CA
8805,20in Monitor,3,109.99,2020-12-03 08:01:50,748 New York City NY
8806,ThinkPad Laptop,3,999.99,2020-11-01 17:09:42,298 Los Angeles CA
8807,Flatscreen TV,2,300.0,2020-05-28 23:58:29,817 Los Angeles CA
8808,20in Monitor,4,109.99,2020-03-24 12:15:13,156 New York City NY
8809,LG Washing Machine,1,600.0,2020-01-05 19:50:23,199 Los Angeles CA
8810,ThinkPad Laptop,3,999.99,2020-01-25 09:59:49,334 Los Angeles CA
8811,USB-C Charging Cable,1,11.99,2020-09-28 13:20:20,518 Atlanta GA
8812,LG Dryer,1,600.0,2020-11-28 16:37:10,878 Atlanta GA
8813,LG Washing Machine,2,600.0,2020-12-05 04:32:02,635 New York City NY
8814,LG Washing Machine,4,600.0,2020-12-10 00:10:21,588 Atlanta GA
8815,LG Washing Machine,2,600.0,2020-09-02 20:02:21,106 San Francisco CA
8816,LG Dryer,2,600.0,2020-05-12 07:15:59,615 New York City NY
8817,iPhone,4,700.0,2020-05-30 00:08:34,174 San Francisco CA
8818,LG Dryer,3,600.0,2020-12-19 18:35:39,950 Boston MA
8819,20in Monitor,4,109.99,2020-10-02 20:37:26,546 San Francisco CA
8820,Lightning Charging Cable,4,14.99,2020-03-19 07:07:59,422 Atlanta GA
8821,27in FHD Monitor,1,149.99,2020-09-05 04:21:25,837 San Francisco CA
8822,Google Phone,3,600.0,2020-06-11 05:13:52,151 Boston MA
8823,Macbook Pro Laptop,4,1700.0,2020-11-08 11:51:42,221 Boston MA
8824,LG Washing Machine,1,600.0,2020-07-10 11:04:10,845 Boston MA
8825,Vareebadd Phone,3,400.0,2020-04-13 10:35:52,173 Los Angeles CA
8826,USB-C Charging Cable,4,11.99,2020-03-24 16:46:37,940 Atlanta GA
8827,Flatscreen TV,1,300.0,2020-07-20 08:58:20,958 New York City NY
8828,Wired Headphones,4,11.99,2020-12-02 22:29:25,555 Los Angeles CA
8829,USB-C Charging Cable,4,11.99,2020-02-21 12:10:36,142 San Francisco CA
8830,USB-C Charging Cable,4,11.99,2020-11-29 04:40:41,776 Los Angeles CA
8831,AAA Batteries (4-pack),1,3.99,2020-05-14 10:16:31,217 Los Angeles CA
8832,LG Washing Machine,1,600.0,2020-10-18 20:48:51,820 Atlanta GA
8833,27in FHD Monitor,3,149.99,2020-05-22 15:49:55,235 Atlanta GA
8834,USB-C Charging Cable,3,11.99,2020-08-21 14:18:48,381 Los Angeles CA
8835,LG Dryer,3,600.0,2020-07-13 13:01:25,694 New York City NY
8836,AAA Batteries (4-pack),3,3.99,2020-05-27 17:30:26,347 New York City NY
8837,Google Phone,3,600.0,2020-10-08 22:11:16,711 Los Angeles CA
8838,Vareebadd Phone,4,400.0,2020-02-23 05:26:15,454 Atlanta GA
8839,27in 4K Gaming Monitor,4,389.99,2020-07-25 05:48:52,259 Los Angeles CA
8840,Lightning Charging Cable,4,14.99,2020-03-17 07:29:43,662 Atlanta GA
8841,Google Phone,2,600.0,2020-05-22 11:51:25,113 San Francisco CA
8842,27in 4K Gaming Monitor,4,389.99,2020-11-18 21:33:33,180 San Francisco CA
8843,Vareebadd Phone,4,400.0,2020-03-02 17:28:14,925 Boston MA
8844,27in 4K Gaming Monitor,3,389.99,2020-11-27 13:50:44,887 San Francisco CA
8845,Lightning Charging Cable,4,14.99,2020-04-23 21:33:44,353 San Francisco CA
8846,34in Ultrawide Monitor,2,379.99,2020-04-25 06:06:03,651 Boston MA
8847,LG Washing Machine,1,600.0,2020-02-13 20:37:40,926 Los Angeles CA
8848,20in Monitor,2,109.99,2020-03-22 16:12:56,934 Atlanta GA
8849,Flatscreen TV,3,300.0,2020-03-27 19:05:29,881 Los Angeles CA
8850,LG Dryer,1,600.0,2020-05-23 04:51:44,429 Atlanta GA
8851,USB-C Charging Cable,3,11.99,2020-05-28 19:01:54,574 New York City NY
8852,iPhone,1,700.0,2020-08-07 02:46:03,786 Boston MA
8853,27in 4K Gaming Monitor,2,389.99,2020-04-04 15:27:33,511 Boston MA
8854,Wired Headphones,3,11.99,2020-05-03 07:47:32,321 San Francisco CA
8855,LG Dryer,4,600.0,2020-09-11 18:25:55,414 Los Angeles CA
8856,27in 4K Gaming Monitor,1,389.99,2020-04-18 05:12:51,426 New York City NY
8857,LG Washing Machine,3,600.0,2020-05-19 01:24:15,468 San Francisco CA
8858,Macbook Pro Laptop,1,1700.0,2020-04-10 21:05:08,618 New York City NY
8859,LG Washing Machine,1,600.0,2020-07-19 07:41:30,120 Atlanta GA
8860,27in 4K Gaming Monitor,4,389.99,2020-08-14 14:22:37,880 Atlanta GA
8861,ThinkPad Laptop,2,999.99,2020-01-04 06:11:45,603 New York City NY
8862,27in 4K Gaming Monitor,4,389.99,2020-04-29 18:46:09,789 Los Angeles CA
8863,Google Phone,3,600.0,2020-06-20 17:18:07,130 New York City NY
8864,34in Ultrawide Monitor,4,379.99,2020-10-13 02:50:25,760 Boston MA
8865,iPhone,2,700.0,2020-01-28 23:33:56,962 Boston MA
8866,20in Monitor,1,109.99,2020-02-28 17:56:07,785 Atlanta GA
8867,AAA Batteries (4-pack),4,3.99,2020-05-23 04:58:00,531 Atlanta GA
8868,Wired Headphones,1,11.99,2020-01-31 16:09:08,629 Boston MA
8869,27in FHD Monitor,1,149.99,2020-09-04 20:04:39,695 New York City NY
8870,Wired Headphones,4,11.99,2020-04-08 14:06:24,270 New York City NY
8871,iPhone,3,700.0,2020-05-29 02:19:35,672 Boston MA
8872,34in Ultrawide Monitor,1,379.99,2020-11-25 23:12:45,153 San Francisco CA
8873,Wired Headphones,2,11.99,2020-08-25 18:56:28,544 New York City NY
8874,Wired Headphones,4,11.99,2020-08-07 04:50:10,911 Boston MA
8875,Wired Headphones,4,11.99,2020-08-14 14:36:54,598 San Francisco CA
8876,LG Washing Machine,2,600.0,2020-03-11 17:17:54,313 New York City NY
8877,LG Washing Machine,3,600.0,2020-04-22 17:47:23,695 Boston MA
8878,LG Washing Machine,1,600.0,2020-09-23 07:09:11,905 Boston MA
8879,20in Monitor,4,109.99,2020-11-14 06:23:11,290 New York City NY
8880,LG Dryer,1,600.0,2020-04-26 22:14:06,388 Los Angeles CA
8881,LG Dryer,1,600.0,2020-02-27 16:22:51,116 Atlanta GA
8882,iPhone,2,700.0,2020-03-17 18:29:02,819 Los Angeles CA
8883,Google Phone,3,600.0,2020-04-30 12:36:03,243 Los Angeles CA
8884,LG Washing Machine,2,600.0,2020-07-01 09:17:55,985 New York City NY
8885,Wired Headphones,4,11.99,2020-07-16 01:17:31,440 Atlanta GA
8886,Flatscreen TV,1,300.0,2020-05-10 23:06:05,351 Los Angeles CA
8887,ThinkPad Laptop,4,999.99,2020-09-26 13:34:36,638 New York City NY
8888,27in 4K Gaming Monitor,4,389.99,2020-11-21 11:09:42,985 Boston MA
8889,27in 4K Gaming Monitor,4,389.99,2020-01-22 19:00:57,148 New York City NY
8890,27in FHD Monitor,3,149.99,2020-07-05 13:35:57,132 San Francisco CA
8891,Google Phone,2,600.0,2020-10-29 15:02:26,921 Atlanta GA
8892,Wired Headphones,1,11.99,2020-02-10 04:30:14,645 Los Angeles CA
8893,Macbook Pro Laptop,3,1700.0,2020-08-29 13:14:28,396 Boston MA
8894,27in 4K Gaming Monitor,2,389.99,2020-03-18 21:29:35,967 Los Angeles CA
8895,Lightning Charging Cable,1,14.99,2020-04-24 02:23:51,731 New York City NY
8896,20in Monitor,3,109.99,2020-12-20 22:20:41,589 Boston MA
8897,LG Dryer,4,600.0,2020-05-01 18:08:44,218 San Francisco CA
8898,Lightning Charging Cable,2,14.99,2020-08-21 17:18:41,825 Los Angeles CA
8899,LG Washing Machine,4,600.0,2020-03-21 08:31:46,857 New York City NY
8900,LG Washing Machine,1,600.0,2020-04-21 06:52:48,903 New York City NY
8901,27in FHD Monitor,3,149.99,2020-08-29 03:00:49,953 Boston MA
8902,USB-C Charging Cable,4,11.99,2020-02-02 22:01:51,132 Boston MA
8903,Flatscreen TV,4,300.0,2020-01-26 21:18:50,571 Los Angeles CA
8904,34in Ultrawide Monitor,1,379.99,2020-02-29 04:41:42,145 Boston MA
8905,34in Ultrawide Monitor,1,379.99,2020-03-17 07:40:34,908 Atlanta GA
8906,Lightning Charging Cable,3,14.99,2020-05-26 20:40:33,256 San Francisco CA
8907,ThinkPad Laptop,1,999.99,2020-10-07 21:20:00,444 Los Angeles CA
8908,34in Ultrawide Monitor,4,379.99,2020-03-03 12:45:09,218 Los Angeles CA
8909,LG Washing Machine,4,600.0,2020-11-30 01:44:16,636 Atlanta GA
8910,27in FHD Monitor,3,149.99,2020-11-14 00:08:49,530 Atlanta GA
8911,Macbook Pro Laptop,3,1700.0,2020-12-29 23:00:10,849 Los Angeles CA
8912,Macbook Pro Laptop,3,1700.0,2020-06-01 14:09:10,719 Boston MA
8913,Vareebadd Phone,2,400.0,2020-05-20 15:48:14,547 Boston MA
8914,USB-C Charging Cable,1,11.99,2020-05-22 22:10:00,269 Los Angeles CA
8915,LG Dryer,1,600.0,2020-04-12 12:43:53,794 New York City NY
8916,Vareebadd Phone,1,400.0,2020-04-30 23:19:42,331 Atlanta GA
8917,LG Dryer,3,600.0,2020-10-01 01:28:38,621 Atlanta GA
8918,Macbook Pro Laptop,4,1700.0,2020-12-05 02:39:54,866 New York City NY
8919,34in Ultrawide Monitor,3,379.99,2020-09-19 06:38:42,955 Los Angeles CA
8920,27in 4K Gaming Monitor,3,389.99,2020-12-23 16:05:51,505 New York City NY
8921,20in Monitor,2,109.99,2020-02-06 23:56:49,255 Atlanta GA
8922,ThinkPad Laptop,2,999.99,2020-06-17 21:10:54,489 New York City NY
8923,LG Washing Machine,1,600.0,2020-01-03 10:15:16,110 Atlanta GA
8924,27in FHD Monitor,1,149.99,2020-09-23 09:50:24,283 New York City NY
8925,Wired Headphones,3,11.99,2020-12-10 08:17:28,702 Los Angeles CA
8926,Google Phone,1,600.0,2020-07-03 02:49:47,338 Atlanta GA
8927,Wired Headphones,3,11.99,2020-02-14 11:35:48,314 Los Angeles CA
8928,LG Dryer,1,600.0,2020-03-17 11:06:42,879 Los Angeles CA
8929,Vareebadd Phone,3,400.0,2020-08-27 09:16:34,632 Boston MA
8930,Macbook Pro Laptop,4,1700.0,2020-02-02 01:36:56,433 Atlanta GA
8931,Vareebadd Phone,4,400.0,2020-12-18 14:17:20,198 San Francisco CA
8932,20in Monitor,1,109.99,2020-08-30 08:15:13,105 San Francisco CA
8933,iPhone,2,700.0,2020-01-16 21:09:40,219 San Francisco CA
8934,Lightning Charging Cable,4,14.99,2020-10-12 15:27:28,799 New York City NY
8935,ThinkPad Laptop,1,999.99,2020-06-11 03:38:41,352 Atlanta GA
8936,LG Washing Machine,1,600.0,2020-08-27 02:41:05,731 Atlanta GA
8937,27in FHD Monitor,4,149.99,2020-03-30 01:46:10,206 New York City NY
8938,LG Washing Machine,2,600.0,2020-09-20 04:00:07,422 Boston MA
8939,AAA Batteries (4-pack),2,3.99,2020-05-21 10:55:46,498 Boston MA
8940,AAA Batteries (4-pack),1,3.99,2020-03-13 03:32:13,412 Los Angeles CA
8941,34in Ultrawide Monitor,2,379.99,2020-05-09 02:16:55,899 San Francisco CA
8942,34in Ultrawide Monitor,2,379.99,2020-06-23 08:16:01,197 San Francisco CA
8943,ThinkPad Laptop,2,999.99,2020-05-25 05:23:52,485 San Francisco CA
8944,Wired Headphones,3,11.99,2020-08-29 00:59:02,634 Boston MA
8945,Google Phone,3,600.0,2020-08-20 11:50:37,291 New York City NY
8946,Google Phone,2,600.0,2020-02-13 04:14:32,567 Los Angeles CA
8947,iPhone,3,700.0,2020-07-16 00:34:18,431 Atlanta GA
8948,Vareebadd Phone,2,400.0,2020-03-09 15:14:45,401 San Francisco CA
8949,Wired Headphones,4,11.99,2020-03-03 14:29:22,760 New York City NY
8950,USB-C Charging Cable,1,11.99,2020-09-26 07:56:31,379 New York City NY
8951,20in Monitor,1,109.99,2020-03-18 11:52:05,374 New York City NY
8952,Wired Headphones,4,11.99,2020-06-22 18:11:14,967 Boston MA
8953,27in 4K Gaming Monitor,1,389.99,2020-11-30 19:21:03,836 Boston MA
8954,iPhone,1,700.0,2020-12-27 05:18:40,734 San Francisco CA
8955,LG Washing Machine,1,600.0,2020-09-18 03:04:03,946 San Francisco CA
8956,34in Ultrawide Monitor,2,379.99,2020-05-18 11:03:55,554 San Francisco CA
8957,Macbook Pro Laptop,2,1700.0,2020-01-07 09:56:41,667 New York City NY
8958,ThinkPad Laptop,1,999.99,2020-11-19 23:55:54,475 Boston MA
8959,27in FHD Monitor,4,149.99,2020-12-23 00:59:18,816 Boston MA
8960,LG Dryer,2,600.0,2020-10-01 02:33:10,689 Boston MA
8961,Google Phone,1,600.0,2020-11-13 02:10:50,432 New York City NY
8962,34in Ultrawide Monitor,3,379.99,2020-05-24 14:55:20,105 Atlanta GA
8963,AAA Batteries (4-pack),2,3.99,2020-06-26 12:12:14,981 Boston MA
8964,27in FHD Monitor,4,149.99,2020-10-03 03:35:21,508 Boston MA
8965,USB-C Charging Cable,1,11.99,2020-05-06 07:24:42,951 New York City NY
8966,LG Dryer,1,600.0,2020-08-19 03:10:02,673 Boston MA
8967,AAA Batteries (4-pack),4,3.99,2020-01-29 04:08:13,624 Atlanta GA
8968,LG Washing Machine,4,600.0,2020-01-12 10:26:50,591 Boston MA
8969,Vareebadd Phone,2,400.0,2020-09-11 12:09:30,692 Boston MA
8970,27in 4K Gaming Monitor,4,389.99,2020-10-30 17:08:22,662 New York City NY
8971,Wired Headphones,4,11.99,2020-01-02 12:12:41,485 Los Angeles CA
8972,LG Dryer,1,600.0,2020-12-28 08:53:29,975 Los Angeles CA
8973,Wired Headphones,4,11.99,2020-01-20 15:07:23,849 New York City NY
8974,27in 4K Gaming Monitor,2,389.99,2020-01-29 12:45:53,325 New York City NY
8975,27in 4K Gaming Monitor,3,389.99,2020-08-04 05:51:05,878 New York City NY
8976,LG Dryer,2,600.0,2020-04-13 03:23:29,537 San Francisco CA
8977,ThinkPad Laptop,2,999.99,2020-06-20 04:28:09,128 Boston MA
8978,Lightning Charging Cable,3,14.99,2020-07-22 02:39:12,653 Boston MA
8979,Wired Headphones,3,11.99,2020-01-05 15:25:59,830 Atlanta GA
8980,Google Phone,3,600.0,2020-10-06 12:58:16,781 New York City NY
8981,Google Phone,4,600.0,2020-02-17 23:29:47,429 Boston MA
8982,ThinkPad Laptop,1,999.99,2020-04-16 17:40:17,260 Boston MA
8983,20in Monitor,4,109.99,2020-06-15 19:51:23,907 Atlanta GA
8984,Google Phone,3,600.0,2020-01-05 00:35:12,187 San Francisco CA
8985,Google Phone,2,600.0,2020-06-26 19:02:47,477 Atlanta GA
8986,Vareebadd Phone,1,400.0,2020-02-03 10:09:55,841 Los Angeles CA
8987,Macbook Pro Laptop,1,1700.0,2020-02-01 05:48:31,619 New York City NY
8988,20in Monitor,3,109.99,2020-02-07 01:30:22,641 Boston MA
8989,ThinkPad Laptop,3,999.99,2020-10-26 06:13:46,821 Los Angeles CA
8990,AAA Batteries (4-pack),3,3.99,2020-02-04 03:55:30,725 Atlanta GA
8991,34in Ultrawide Monitor,1,379.99,2020-01-24 02:28:02,814 Atlanta GA
8992,ThinkPad Laptop,3,999.99,2020-11-27 01:43:48,572 San Francisco CA
8993,34in Ultrawide Monitor,4,379.99,2020-04-05 19:10:35,959 New York City NY
8994,LG Dryer,4,600.0,2020-05-21 21:28:56,664 Boston MA
8995,LG Washing Machine,3,600.0,2020-07-16 11:02:02,967 Atlanta GA
8996,Vareebadd Phone,3,400.0,2020-05-18 14:03:50,228 New York City NY
8997,20in Monitor,3,109.99,2020-07-02 02:49:56,392 Atlanta GA
8998,Flatscreen TV,3,300.0,2020-03-18 16:15:43,413 Atlanta GA
8999,AAA Batteries (4-pack),1,3.99,2020-09-17 14:40:57,994 New York City NY
9000,ThinkPad Laptop,1,999.99,2020-02-17 12:00:43,578 San Francisco CA
9001,USB-C Charging Cable,2,11.99,2020-12-20 23:47:17,562 San Francisco CA
9002,LG Washing Machine,4,600.0,2020-06-11 10:22:38,399 San Francisco CA
9003,Macbook Pro Laptop,2,1700.0,2020-03-02 22:01:43,558 Boston MA
9004,Vareebadd Phone,2,400.0,2020-08-25 21:05:32,425 Los Angeles CA
9005,AAA Batteries (4-pack),1,3.99,2020-11-27 15:54:30,496 Los Angeles CA
9006,34in Ultrawide Monitor,4,379.99,2020-12-24 00:27:52,403 Los Angeles CA
9007,34in Ultrawide Monitor,4,379.99,2020-07-08 20:24:15,572 San Francisco CA
9008,Vareebadd Phone,4,400.0,2020-09-06 13:11:03,178 New York City NY
9009,20in Monitor,4,109.99,2020-11-22 23:06:30,422 Los Angeles CA
9010,Google Phone,3,600.0,2020-02-18 01:04:32,238 Atlanta GA
9011,LG Dryer,3,600.0,2020-11-23 22:09:18,996 San Francisco CA
9012,Macbook Pro Laptop,4,1700.0,2020-01-23 12:04:33,981 Atlanta GA
9013,ThinkPad Laptop,3,999.99,2020-01-14 02:25:32,510 San Francisco CA
9014,Macbook Pro Laptop,2,1700.0,2020-05-02 17:22:13,153 Boston MA
9015,27in FHD Monitor,4,149.99,2020-08-13 02:52:38,444 New York City NY
9016,Flatscreen TV,1,300.0,2020-07-01 08:07:57,501 New York City NY
9017,27in FHD Monitor,4,149.99,2020-12-22 03:25:33,392 Boston MA
9018,USB-C Charging Cable,4,11.99,2020-09-27 19:53:17,399 Los Angeles CA
9019,Lightning Charging Cable,2,14.99,2020-06-13 07:59:36,146 Boston MA
9020,iPhone,2,700.0,2020-07-23 09:57:39,742 San Francisco CA
9021,Lightning Charging Cable,2,14.99,2020-05-06 04:45:02,416 Los Angeles CA
9022,Macbook Pro Laptop,3,1700.0,2020-03-20 19:27:41,749 Los Angeles CA
9023,LG Washing Machine,3,600.0,2020-02-20 15:27:20,945 New York City NY
9024,34in Ultrawide Monitor,3,379.99,2020-11-03 13:27:35,695 New York City NY
9025,27in 4K Gaming Monitor,2,389.99,2020-02-07 23:53:30,270 New York City NY
9026,Lightning Charging Cable,4,14.99,2020-02-28 12:13:44,505 San Francisco CA
9027,Wired Headphones,4,11.99,2020-08-18 22:25:51,284 Los Angeles CA
9028,Flatscreen TV,2,300.0,2020-08-07 04:15:10,190 San Francisco CA
9029,Vareebadd Phone,1,400.0,2020-08-13 09:31:06,485 New York City NY
9030,LG Dryer,3,600.0,2020-05-21 19:29:35,700 Boston MA
9031,iPhone,2,700.0,2020-02-04 00:27:57,543 San Francisco CA
9032,ThinkPad Laptop,4,999.99,2020-03-28 18:09:34,431 San Francisco CA
9033,LG Washing Machine,4,600.0,2020-03-28 22:45:26,933 Boston MA
9034,Google Phone,1,600.0,2020-12-09 02:28:12,155 Atlanta GA
9035,LG Washing Machine,2,600.0,2020-08-07 12:39:25,409 Atlanta GA
9036,AAA Batteries (4-pack),2,3.99,2020-03-06 12:06:58,165 New York City NY
9037,Lightning Charging Cable,2,14.99,2020-11-20 04:07:02,645 New York City NY
9038,Flatscreen TV,1,300.0,2020-01-08 08:59:24,494 Boston MA
9039,27in 4K Gaming Monitor,1,389.99,2020-08-20 15:15:14,924 New York City NY
9040,LG Washing Machine,1,600.0,2020-04-21 05:39:49,168 Boston MA
9041,27in 4K Gaming Monitor,3,389.99,2020-09-07 23:53:11,154 San Francisco CA
9042,Vareebadd Phone,1,400.0,2020-11-30 19:22:41,412 New York City NY
9043,Lightning Charging Cable,3,14.99,2020-04-20 11:50:18,575 Los Angeles CA
9044,iPhone,2,700.0,2020-01-21 09:21:05,370 New York City NY
9045,LG Dryer,3,600.0,2020-08-08 14:01:20,464 Boston MA
9046,LG Dryer,1,600.0,2020-09-29 22:05:30,881 San Francisco CA
9047,LG Washing Machine,3,600.0,2020-06-03 17:57:15,521 Boston MA
9048,20in Monitor,1,109.99,2020-07-14 23:42:38,108 Atlanta GA
9049,Vareebadd Phone,2,400.0,2020-08-18 23:29:50,761 Atlanta GA
9050,USB-C Charging Cable,1,11.99,2020-03-21 16:08:19,341 New York City NY
9051,20in Monitor,1,109.99,2020-01-06 00:55:21,953 Los Angeles CA
9052,AAA Batteries (4-pack),3,3.99,2020-12-03 05:09:30,510 Los Angeles CA
9053,AAA Batteries (4-pack),1,3.99,2020-05-15 07:54:54,783 New York City NY
9054,LG Dryer,1,600.0,2020-05-08 02:54:44,389 Los Angeles CA
9055,LG Washing Machine,4,600.0,2020-03-08 01:15:01,117 San Francisco CA
9056,27in FHD Monitor,3,149.99,2020-11-08 11:04:21,118 Boston MA
9057,20in Monitor,3,109.99,2020-09-30 03:46:47,351 Atlanta GA
9058,Lightning Charging Cable,1,14.99,2020-09-05 06:48:59,716 San Francisco CA
9059,Flatscreen TV,1,300.0,2020-07-14 13:00:07,415 New York City NY
9060,AAA Batteries (4-pack),3,3.99,2020-08-11 14:31:26,106 New York City NY
9061,27in 4K Gaming Monitor,4,389.99,2020-12-13 14:13:08,167 New York City NY
9062,Wired Headphones,4,11.99,2020-08-24 11:40:46,165 Los Angeles CA
9063,iPhone,4,700.0,2020-10-06 11:54:40,553 Atlanta GA
9064,34in Ultrawide Monitor,2,379.99,2020-10-09 10:07:33,841 San Francisco CA
9065,Lightning Charging Cable,4,14.99,2020-02-04 18:03:51,491 San Francisco CA
9066,AAA Batteries (4-pack),4,3.99,2020-06-25 12:05:11,460 Boston MA
9067,Wired Headphones,3,11.99,2020-06-05 22:17:19,319 Los Angeles CA
9068,iPhone,3,700.0,2020-06-16 13:17:55,999 New York City NY
9069,34in Ultrawide Monitor,1,379.99,2020-05-28 09:37:23,186 Atlanta GA
9070,LG Washing Machine,3,600.0,2020-12-18 05:31:12,872 San Francisco CA
9071,Macbook Pro Laptop,3,1700.0,2020-01-21 00:01:49,757 Atlanta GA
9072,LG Washing Machine,2,600.0,2020-09-08 00:14:32,482 San Francisco CA
9073,27in 4K Gaming Monitor,4,389.99,2020-06-07 03:38:27,290 Los Angeles CA
9074,Flatscreen TV,1,300.0,2020-05-18 07:16:23,554 Atlanta GA
9075,27in FHD Monitor,1,149.99,2020-08-08 11:28:39,212 Los Angeles CA
9076,USB-C Charging Cable,2,11.99,2020-03-19 12:50:16,568 New York City NY
9077,LG Dryer,3,600.0,2020-07-17 21:54:18,292 San Francisco CA
9078,LG Dryer,4,600.0,2020-08-06 07:59:17,425 San Francisco CA
9079,Google Phone,4,600.0,2020-08-24 17:41:56,798 Atlanta GA
9080,27in FHD Monitor,4,149.99,2020-03-07 00:50:21,120 Boston MA
9081,Flatscreen TV,2,300.0,2020-05-21 00:35:42,904 Los Angeles CA
9082,20in Monitor,3,109.99,2020-06-14 02:50:05,945 Los Angeles CA
9083,Wired Headphones,3,11.99,2020-10-15 16:27:28,935 Los Angeles CA
9084,34in Ultrawide Monitor,2,379.99,2020-02-29 20:39:54,533 Los Angeles CA
9085,Google Phone,1,600.0,2020-07-14 13:39:10,962 Boston MA
9086,27in 4K Gaming Monitor,1,389.99,2020-12-15 02:10:16,122 Atlanta GA
9087,LG Washing Machine,3,600.0,2020-12-18 20:45:07,526 Los Angeles CA
9088,LG Dryer,4,600.0,2020-09-19 09:34:54,658 Atlanta GA
9089,USB-C Charging Cable,4,11.99,2020-11-13 23:00:38,475 San Francisco CA
9090,34in Ultrawide Monitor,4,379.99,2020-10-02 16:19:59,741 Los Angeles CA
9091,iPhone,1,700.0,2020-06-26 20:13:30,342 Los Angeles CA
9092,Vareebadd Phone,2,400.0,2020-08-04 13:05:14,864 San Francisco CA
9093,34in Ultrawide Monitor,2,379.99,2020-10-30 04:31:22,803 San Francisco CA
9094,Wired Headphones,4,11.99,2020-12-06 01:25:46,453 San Francisco CA
9095,AAA Batteries (4-pack),2,3.99,2020-06-29 06:07:21,470 Atlanta GA
9096,Lightning Charging Cable,4,14.99,2020-02-04 12:47:00,199 New York City NY
9097,Vareebadd Phone,2,400.0,2020-07-06 05:30:13,622 San Francisco CA
9098,Flatscreen TV,2,300.0,2020-04-05 05:54:46,179 Atlanta GA
9099,34in Ultrawide Monitor,1,379.99,2020-06-16 02:01:54,904 Boston MA
9100,LG Dryer,3,600.0,2020-12-16 16:14:42,745 Los Angeles CA
9101,iPhone,2,700.0,2020-11-09 05:34:23,418 San Francisco CA
9102,ThinkPad Laptop,3,999.99,2020-11-20 10:38:48,278 New York City NY
9103,LG Dryer,3,600.0,2020-07-19 07:42:07,173 San Francisco CA
9104,Lightning Charging Cable,4,14.99,2020-08-04 09:43:08,406 Atlanta GA
9105,34in Ultrawide Monitor,2,379.99,2020-05-17 14:36:30,448 San Francisco CA
9106,ThinkPad Laptop,4,999.99,2020-07-03 00:33:30,196 Atlanta GA
9107,27in 4K Gaming Monitor,3,389.99,2020-09-23 15:03:23,477 Los Angeles CA
9108,Flatscreen TV,4,300.0,2020-07-18 15:19:30,237 New York City NY
9109,Wired Headphones,1,11.99,2020-05-27 13:54:33,600 Atlanta GA
9110,Vareebadd Phone,4,400.0,2020-08-23 08:53:53,108 Los Angeles CA
9111,27in 4K Gaming Monitor,4,389.99,2020-10-14 07:55:45,186 Los Angeles CA
9112,AAA Batteries (4-pack),3,3.99,2020-07-20 11:23:33,963 Los Angeles CA
9113,LG Dryer,3,600.0,2020-07-06 11:35:40,723 New York City NY
9114,34in Ultrawide Monitor,4,379.99,2020-04-24 21:53:05,406 New York City NY
9115,Vareebadd Phone,2,400.0,2020-08-15 20:45:49,726 Los Angeles CA
9116,LG Washing Machine,4,600.0,2020-03-25 17:18:03,911 San Francisco CA
9117,Lightning Charging Cable,1,14.99,2020-03-25 13:52:01,950 Los Angeles CA
9118,USB-C Charging Cable,4,11.99,2020-07-02 13:50:59,240 Los Angeles CA
9119,Google Phone,2,600.0,2020-03-08 04:50:26,353 Boston MA
9120,Vareebadd Phone,4,400.0,2020-09-04 14:54:23,685 Los Angeles CA
9121,Wired Headphones,4,11.99,2020-12-04 17:52:55,988 Boston MA
9122,AAA Batteries (4-pack),2,3.99,2020-03-21 04:52:26,842 New York City NY
9123,Wired Headphones,1,11.99,2020-11-16 12:41:35,923 Los Angeles CA
9124,27in FHD Monitor,2,149.99,2020-02-23 01:30:41,361 Boston MA
9125,20in Monitor,3,109.99,2020-09-28 14:20:47,813 Boston MA
9126,USB-C Charging Cable,1,11.99,2020-04-01 17:44:32,464 Los Angeles CA
9127,USB-C Charging Cable,1,11.99,2020-12-26 18:31:40,491 Los Angeles CA
